Time Flux Fluxerr
"636" 1481.515637757 0.998148026 0.000458962
"637" 1481.536471242 0.999768256 0.000458694
"638" 1481.557304725 0.999850813 0.000458672
"639" 1481.578138207 0.999553485 0.000458745
"640" 1481.598971689 1.000290501 0.000458556
"641" 1481.619805169 1.000074684 0.000458589
"642" 1481.64044719867 NA NA
"643" 1481.661472127 1.000023544 0.000458433
"644" 1481.682305604 0.999472523 0.000458582
"645" 1481.703139081 1.000259642 0.00045836
"646" 1481.723972557 1.000391595 0.000458438
"647" 1481.744806031 0.999617295 0.00045855
"648" 1481.765639505 0.999761029 0.000458616
"649" 1481.786472977 1.000123396 0.000458482
"650" 1481.807306449 0.99938371 0.000458719
"651" 1481.82813992 0.999680493 0.000458568
"652" 1481.848973389 0.999476149 0.000458675
"653" 1481.869806858 0.999182141 0.000458664
"654" 1481.890640325 0.998653339 0.000458826
"655" 1481.911473792 1.000314321 0.000458432
"656" 1481.932307258 0.999982507 0.000458567
"657" 1481.953140722 0.999841256 0.000458615
"658" 1481.973974186 0.999605149 0.000458704
"659" 1481.994807649 0.999626098 0.000458645
"660" 1482.015641111 1.000391675 0.000458501
"661" 1482.036474572 1.000231968 0.000458536
"662" 1482.057308032 0.9998651 0.000458581
"663" 1482.07814149 0.999138796 0.000458758
"664" 1482.098974949 0.999327089 0.000458708
"665" 1482.119808405 0.999334983 0.000458741
"666" 1482.140641862 0.998854219 0.000458771
"667" 1482.161475317 0.999527954 0.000458672
"668" 1482.182308771 1.000024049 0.000458419
"669" 1482.203142224 1.001119179 0.000458297
"670" 1482.223975676 0.999582761 0.000458502
"671" 1482.244809127 1.000313153 0.000458498
"672" 1482.265642578 1.000139733 0.000458482
"673" 1482.286476027 1.000114736 0.000458568
"674" 1482.307309475 1.000245567 0.000458528
"675" 1482.328142923 1.000128051 0.000458571
"676" 1482.348976369 1.000950698 0.000458412
"677" 1482.369809814 1.000422548 0.000458478
"678" 1482.390643259 0.999534122 0.000458654
"679" 1482.411476702 1.000224381 0.000458435
"680" 1482.432310145 0.999686125 0.000458567
"681" 1482.453143586 0.999225696 0.000458621
"682" 1482.473977027 0.999867238 0.000458602
"683" 1482.494810467 0.999735863 0.000458603
"684" 1482.515643905 0.999502885 0.000458687
"685" 1482.536477343 0.999732756 0.000458599
"686" 1482.55731078 0.99907384 0.000458762
"687" 1482.578144216 0.999446456 0.00045859
"688" 1482.598977651 0.999910821 0.000458521
"689" 1482.619811085 0.99934166 0.000458586
"690" 1482.640644518 0.999531702 0.000458607
"691" 1482.66147795 0.999121925 0.000458636
"692" 1482.682311381 0.999434916 0.000458594
"693" 1482.703144811 0.999752755 0.000458487
"694" 1482.72397824 0.999952785 0.00045845
"695" 1482.744811669 1.000481058 0.000458297
"696" 1482.765645096 1.00084303 0.000458263
"697" 1482.786478522 1.000038832 0.000458361
"698" 1482.807311948 0.999048197 0.000458585
"699" 1482.828145372 0.999760138 0.000458448
"700" 1482.848978795 1.000422375 0.000458359
"701" 1482.869812218 1.000171846 0.000458386
"702" 1482.89064564 1.000162415 0.000458394
"703" 1482.91147906 1.000064419 0.000458379
"704" 1482.93231248 0.999456913 0.000458482
"705" 1482.953145899 0.999178681 0.000458532
"706" 1482.973979316 0.999681362 0.000458406
"707" 1482.994812733 1.000518478 0.000458255
"708" 1483.015646149 0.999737555 0.00045845
"709" 1483.036479564 1.000172482 0.000458401
"710" 1483.057312978 1.000409341 0.000458332
"711" 1483.078146391 1.000187066 0.000458413
"712" 1483.098979803 0.999398316 0.000458521
"713" 1483.119813214 1.000252664 0.000458382
"714" 1483.140646624 0.999599015 0.000458425
"715" 1483.161480034 0.999987524 0.000458365
"716" 1483.182313442 0.999513974 0.000458353
"717" 1483.203146849 0.999568593 0.000458482
"718" 1483.223980256 0.999150855 0.000458513
"719" 1483.244813661 1.000038009 0.000458423
"720" 1483.265647066 0.999728399 0.000458479
"721" 1483.28648047 0.999264536 0.000458583
"722" 1483.307313872 0.999344459 0.000458531
"723" 1483.328147274 1.000121006 0.000458362
"724" 1483.348980675 0.99959024 0.000458437
"725" 1483.369814074 0.999499161 0.000458473
"726" 1483.390647473 0.999401485 0.000458511
"727" 1483.411480871 1.000207873 0.000458365
"728" 1483.432314268 0.99948674 0.000458509
"729" 1483.453147664 0.999695789 0.000458473
"730" 1483.473981059 0.999988704 0.000458425
"731" 1483.494814453 0.99956583 0.000458448
"732" 1483.515647847 1.00054576 0.000458286
"733" 1483.536481239 1.000073067 0.000458327
"734" 1483.55731463 1.000340362 0.000458346
"735" 1483.57814802 0.999821457 0.000458389
"736" 1483.59898141 0.999815194 0.000458428
"737" 1483.619814798 1.000611909 0.000458245
"738" 1483.640648186 1.000398388 0.000458372
"739" 1483.661481573 0.999827822 0.000458424
"740" 1483.682314958 1.001280099 0.000458153
"741" 1483.703148343 0.999149215 0.000458505
"742" 1483.723981727 1.000308523 0.00045832
"743" 1483.74481511 0.99962904 0.000458404
"744" 1483.765648491 0.999573071 0.000458535
"745" 1483.786481873 0.999812358 0.000458411
"746" 1483.807315253 0.999789765 0.000458511
"747" 1483.828148632 0.998961207 0.000458601
"748" 1483.84898201 0.999365072 0.000458615
"749" 1483.869815387 1.000314969 0.000458288
"750" 1483.890648763 0.999979125 0.000458388
"751" 1483.911482139 1.00045287 0.000458199
"752" 1483.932315513 0.999583987 0.000458432
"753" 1483.953148887 0.999023784 0.000458521
"754" 1483.973982259 0.999905246 0.000458388
"755" 1483.994815631 1.000672304 0.000458195
"756" 1484.015649001 1.000342617 0.000458349
"757" 1484.036482371 1.000317684 0.000458313
"758" 1484.05731574 0.999272346 0.000458538
"759" 1484.078149107 0.999744644 0.00045843
"760" 1484.098982474 0.999417477 0.000458483
"761" 1484.11981584 1.000085777 0.000458382
"762" 1484.140649205 1.000054112 0.000458378
"763" 1484.161482569 0.999801075 0.000458505
"764" 1484.182315932 1.000113407 0.000458361
"765" 1484.203149294 0.999555013 0.000458553
"766" 1484.223982656 0.999745065 0.000458429
"767" 1484.244816016 1.000583486 0.000458259
"768" 1484.265649375 1.000343492 0.000458256
"769" 1484.286482733 0.999725672 0.000458443
"770" 1484.307316091 1.000097834 0.000458308
"771" 1484.328149447 0.999086257 0.000458625
"772" 1484.348982803 1.000035994 0.000458363
"773" 1484.369816158 0.999509376 0.000458619
"774" 1484.390649511 0.998157909 0.000458743
"775" 1484.411280532 NA NA
"776" 1484.432316216 0.998858296 0.000458503
"777" 1484.453149567 0.999936164 0.000458303
"778" 1484.473982917 1.000300181 0.000458149
"779" 1484.494816265 1.000303561 0.000458208
"780" 1484.515649614 0.999457295 0.000458404
"781" 1484.53648296 0.999918512 0.000458365
"782" 1484.557316306 0.999478978 0.000458466
"783" 1484.578149652 0.999658358 0.000458484
"784" 1484.598982996 0.999622952 0.000458474
"785" 1484.619816331 0.999192131 0.000458517
"786" 1484.640649673 1.000683264 0.000458274
"787" 1484.661483015 1.000559364 0.000458179
"788" 1484.682316355 0.999921949 0.000458398
"789" 1484.703149695 1.000116387 0.000458296
"790" 1484.723983033 1.000277254 0.000458373
"791" 1484.744816371 0.999441402 0.000458485
"792" 1484.765649708 1.000189348 0.000458415
"793" 1484.786483043 1.000247431 0.000458318
"794" 1484.807316378 0.999664943 0.000458521
"795" 1484.828149712 0.999594202 0.000458431
"796" 1484.848983045 0.999560163 0.000458525
"797" 1484.869816377 0.999697064 0.000458439
"798" 1484.890649708 0.998598673 0.00045872
"799" 1484.911483038 0.999752063 0.000458429
"800" 1484.932316367 0.999275267 0.000458548
"801" 1484.953149695 0.999595223 0.000458419
"802" 1484.973983022 1.000424293 0.000458283
"803" 1484.994816348 0.998488215 0.000458617
"804" 1485.015649674 0.999083454 0.000458475
"805" 1485.036482998 0.999553598 0.000458373
"806" 1485.057316321 0.998953252 0.000458522
"807" 1485.078149644 0.999971074 0.000458357
"808" 1485.098982966 0.999374038 0.000458503
"809" 1485.119816286 0.999846006 0.000458403
"810" 1485.140649606 1.000184026 0.00045835
"811" 1485.161482924 1.000319493 0.000458315
"812" 1485.182316242 1.000409579 0.00045822
"813" 1485.203149559 1.000147329 0.000458273
"814" 1485.223982875 0.999878284 0.000458298
"815" 1485.244816189 1.000219203 0.000458335
"816" 1485.265649503 0.999973493 0.000458367
"817" 1485.286482816 1.000306121 0.000458393
"818" 1485.307316128 1.000065725 0.000458409
"819" 1485.328149439 0.999828991 0.000458514
"820" 1485.348982749 0.999720214 0.000458452
"821" 1485.369816058 0.999030557 0.000458668
"822" 1485.390649366 1.000029646 0.000458364
"823" 1485.411482674 0.99985274 0.000458411
"824" 1485.43231598 1.000185446 0.000458269
"825" 1485.453149285 0.99895426 0.000458591
"826" 1485.47398259 0.999929122 0.00045834
"827" 1485.494815893 0.999990245 0.000458431
"828" 1485.515649195 0.998955871 0.000458556
"829" 1485.536482497 0.999798665 0.000458455
"830" 1485.557315797 1.000063109 0.000458275
"831" 1485.578149097 0.99960008 0.000458451
"832" 1485.598982396 0.999352304 0.000458401
"833" 1485.619815693 1.001431602 0.000458052
"834" 1485.64064899 0.999924047 0.000458294
"835" 1485.661482285 1.00027006 0.000458284
"836" 1485.68231558 0.999146945 0.000458435
"837" 1485.703148874 0.999956316 0.000458291
"838" 1485.723982167 0.999947113 0.000458236
"839" 1485.744815458 0.999708791 0.000458314
"840" 1485.765648749 0.99992738 0.00045826
"841" 1485.786482039 0.999837619 0.000458312
"842" 1485.807315328 0.999879146 0.000458326
"843" 1485.828148616 1.000324586 0.000458286
"844" 1485.848981903 1.000007872 0.000458344
"845" 1485.869815189 1.000527142 0.000458213
"846" 1485.890648474 1.000315449 0.000458308
"847" 1485.911481758 1.000158569 0.000458312
"848" 1485.932315041 1.000018791 0.000458285
"849" 1485.953148323 0.999369663 0.000458392
"850" 1485.973981604 1.000753799 0.000458136
"851" 1485.994814884 0.999411161 0.000458421
"852" 1486.015648163 1.000369504 0.000458282
"853" 1486.036481442 0.999288502 0.000458522
"854" 1486.057314719 0.99960034 0.000458469
"855" 1486.078147995 0.99960162 0.000458469
"856" 1486.098981271 0.998589225 0.000458645
"857" 1486.119814545 0.999459584 0.000458424
"858" 1486.140647818 0.998566493 0.000458587
"859" 1486.16148109 0.999384168 0.000458414
"860" 1486.182314362 0.999417454 0.000458423
"861" 1486.203147632 1.000395173 0.000458211
"862" 1486.223980901 1.00010275 0.000458309
"863" 1486.24481417 0.999760201 0.000458374
"864" 1486.265647437 0.999891455 0.000458385
"865" 1486.286480704 0.999222846 0.000458478
"866" 1486.307313969 0.999471312 0.000458448
"867" 1486.328147234 1.000431058 0.000458199
"868" 1486.348980497 1.000117745 0.000458333
"869" 1486.36981376 0.999495281 0.000458442
"870" 1486.390647021 0.999146722 0.000458648
"871" 1486.411480282 0.999611487 0.000458528
"872" 1486.432313541 1.000267265 0.00045835
"873" 1486.4531468 0.999781341 0.000458435
"874" 1486.473980057 1.000645305 0.000458257
"875" 1486.494813314 1.000912486 0.000458141
"876" 1486.515646569 0.999183578 0.000458506
"877" 1486.536479824 1.000207186 0.000458297
"878" 1486.557313078 1.00004602 0.000458359
"879" 1486.57814633 1.000073748 0.00045839
"880" 1486.598979581 1.000344298 0.000458328
"881" 1486.619812832 1.000074091 0.000458405
"882" 1486.640646082 0.999919783 0.000458425
"883" 1486.66147933 0.999791489 0.000458412
"884" 1486.682312578 0.999323242 0.000458493
"885" 1486.703145824 0.999272081 0.000458456
"886" 1486.72397907 0.999200304 0.000458527
"887" 1486.744812314 0.999390402 0.000458434
"888" 1486.765645558 0.999995133 0.000458403
"889" 1486.7864788 1.000634025 0.000458235
"890" 1486.807312042 0.999881492 0.000458426
"891" 1486.828145282 1.000762979 0.000458157
"892" 1486.848978522 0.999570346 0.000458452
"893" 1486.86981176 0.999664434 0.000458322
"894" 1486.890644998 0.999848604 0.00045835
"895" 1486.911478234 1.000409587 0.000458151
"896" 1486.932311469 1.000330088 0.000458274
"897" 1486.953144703 0.999996235 0.000458264
"898" 1486.973977937 0.999621877 0.000458423
"899" 1486.994811169 0.999936776 0.000458295
"900" 1487.0156444 0.999343058 0.000458493
"901" 1487.036477631 1.000191305 0.000458232
"902" 1487.05731086 0.999637865 0.000458389
"903" 1487.078144088 0.99998122 0.000458235
"904" 1487.098977315 0.999890107 0.000458345
"905" 1487.119810541 0.99898579 0.000458484
"906" 1487.140643767 0.999976478 0.000458351
"907" 1487.161476991 0.998759866 0.000458578
"908" 1487.182310214 1.000301859 0.000458323
"909" 1487.203143436 0.99933735 0.000458453
"910" 1487.223976657 0.999908879 0.000458343
"911" 1487.244809877 0.999135917 0.000458405
"912" 1487.265643095 0.99952102 0.000458358
"913" 1487.286476313 0.999451397 0.00045833
"914" 1487.30730953 0.999174052 0.000458485
"915" 1487.328142746 0.999596972 0.000458343
"916" 1487.34897596 1.000139165 0.000458292
"917" 1487.369809174 1.000219582 0.000458239
"918" 1487.390642387 1.000674541 0.000458208
"919" 1487.411475598 1.000340862 0.000458189
"920" 1487.432308809 0.999872771 0.000458323
"921" 1487.453142018 1.000460447 0.000458156
"922" 1487.473975226 0.999823559 0.000458332
"923" 1487.494808434 1.000285766 0.000458239
"924" 1487.51564164 1.000159054 0.000458374
"925" 1487.536280532 NA NA
"926" 1487.557308049 1.000124597 0.00045838
"927" 1487.578141252 0.999991013 0.000458363
"928" 1487.598974454 1.000147357 0.000458378
"929" 1487.619807655 0.999439128 0.000458426
"930" 1487.640640855 0.999783397 0.000458394
"931" 1487.661474053 0.999760538 0.000458324
"932" 1487.682307251 0.999435322 0.000458484
"933" 1487.703140448 1.000030979 0.000458283
"934" 1487.723973643 0.999623574 0.000458471
"935" 1487.744806837 0.999688974 0.000458365
"936" 1487.76564003 0.9999631 0.000458374
"937" 1487.786473223 1.000041006 0.000458269
"938" 1487.807306414 1.000458515 0.000458253
"939" 1487.828139604 0.999499823 0.000458351
"940" 1487.848972793 0.999269768 0.00045848
"941" 1487.869805981 1.000328247 0.000458212
"942" 1487.890639167 0.999544464 0.000458445
"943" 1487.911472353 0.999549709 0.00045836
"944" 1487.932305537 1.000177042 0.000458287
"945" 1487.953138721 0.999661914 0.000458266
"946" 1487.973971903 1.000231777 0.000458228
"947" 1487.994805084 1.000253253 0.000458083
"948" 1488.015638264 1.000001236 0.000458203
"949" 1488.036471443 0.999786121 0.000458208
"950" 1488.057304621 0.999426624 0.000458419
"951" 1488.078137798 1.000015962 0.000458232
"952" 1488.098970973 0.99964091 0.000458418
"953" 1488.119804148 0.99998325 0.000458261
"954" 1488.140637321 0.998984968 0.000458583
"955" 1488.161470493 0.999854701 0.000458231
"956" 1488.182303664 1.000226692 0.000458222
"957" 1488.203136834 0.99976878 0.000458225
"958" 1488.223970003 1.000099118 0.000458229
"959" 1488.24480317 1.000104685 0.000458185
"960" 1488.265636337 0.999796205 0.000458361
"961" 1488.286469502 0.999985634 0.000458222
"962" 1488.307302666 0.999512553 0.000458433
"963" 1488.328135829 0.999875293 0.000458252
"964" 1488.348968991 1.000102822 0.000458306
"965" 1488.369802151 1.000335356 0.000458148
"966" 1488.390635311 0.999212145 0.000458433
"967" 1488.411468469 1.000299835 0.000458164
"968" 1488.432301626 0.999698263 0.000458359
"969" 1488.453134782 0.999715522 0.000458267
"970" 1488.473967937 0.999476384 0.000458388
"971" 1488.494801091 0.999818903 0.000458213
"972" 1488.515634243 1.000262924 0.000458203
"973" 1488.536467394 0.998958273 0.000458367
"974" 1488.557300544 1.00006336 0.00045821
"975" 1488.578133693 0.999910452 0.000458184
"976" 1488.59896684 1.000264072 0.00045821
"977" 1488.619799987 1.000219884 0.000458184
"978" 1488.640633132 1.000069741 0.000458256
"979" 1488.661466276 0.999505672 0.000458339
"980" 1488.682299419 0.999504616 0.000458375
"981" 1488.70313256 0.999901896 0.000458203
"982" 1488.7239657 0.999266587 0.000458383
"983" 1488.744798839 1.000348083 0.000458073
"984" 1488.765631977 0.999705135 0.000458288
"985" 1488.786465114 0.999784808 0.000458222
"986" 1488.807298249 1.00024304 0.000458233
"987" 1488.828131383 0.999703435 0.000458271
"988" 1488.848964516 1.000239136 0.000458243
"989" 1488.869797647 0.998791798 0.000458505
"990" 1488.890630778 1.000596766 0.000458131
"991" 1488.911463907 1.000566563 0.000458066
"992" 1488.932297035 1.000218063 0.000458146
"993" 1488.953130161 0.99932473 0.000458275
"994" 1488.973963287 0.998928554 0.000458409
"995" 1488.994796411 1.000073687 0.000458172
"996" 1489.015629534 0.999291542 0.000458346
"997" 1489.036462655 0.998129753 0.000458575
"998" 1489.057295775 0.999143113 0.000458377
"999" 1489.078128894 0.999349457 0.000458309
"1000" 1489.098962012 0.999862991 0.000458191
"1001" 1489.119795128 0.999586891 0.000458249
"1002" 1489.140628243 1.0002474 0.000458111
"1003" 1489.161461357 1.00026028 0.000458165
"1004" 1489.182294469 1.000166988 0.000458173
"1005" 1489.20312758 1.000046882 0.000458221
"1006" 1489.223960689 0.998897066 0.000458455
"1007" 1489.244793798 0.999920009 0.000458293
"1008" 1489.265626905 0.999985938 0.000458172
"1009" 1489.28646001 0.998858493 0.000458464
"1010" 1489.307293115 0.999075918 0.000458353
"1011" 1489.328126218 1.000481409 0.000458127
"1012" 1489.34895932 0.99905719 0.000458406
"1013" 1489.36979242 0.999754313 0.000458357
"1014" 1489.390625519 0.999093344 0.000458421
"1015" 1489.411458616 0.999851735 0.000458348
"1016" 1489.432291713 1.000478234 0.000458155
"1017" 1489.453124808 1.00036921 0.000458155
"1018" 1489.473957901 0.999317446 0.000458373
"1019" 1489.494790994 1.00027238 0.000458132
"1020" 1489.515624085 0.999717552 0.000458284
"1021" 1489.536457174 0.998969607 0.00045842
"1022" 1489.557290262 1.00024607 0.000458227
"1023" 1489.578123349 0.999058534 0.000458448
"1024" 1489.598956434 0.999739672 0.000458382
"1025" 1489.619789518 0.998845824 0.00045851
"1026" 1489.640622601 0.999581826 0.000458436
"1027" 1489.661455682 0.999041738 0.000458465
"1028" 1489.682288762 0.999820519 0.00045832
"1029" 1489.703121841 1.000743845 0.000458039
"1030" 1489.723954918 1.000652844 0.000458189
"1031" 1489.744787994 0.999166042 0.000458482
"1032" 1489.765621068 1.000472474 0.000458306
"1033" 1489.786454141 1.000316113 0.000458251
"1034" 1489.807287214 0.999967509 0.000458402
"1035" 1489.828120284 1.000182392 0.000458258
"1036" 1489.848953353 1.000024011 0.000458401
"1037" 1489.869786421 0.99953086 0.000458396
"1038" 1489.890619488 1.000532857 0.000458271
"1039" 1489.911452553 0.999715517 0.000458436
"1040" 1489.932285617 0.999916322 0.00045843
"1041" 1489.95311868 0.999495002 0.000458466
"1042" 1489.973951742 0.999933535 0.000458408
"1043" 1489.994784803 0.9992185 0.00045851
"1044" 1490.015617862 1.000442804 0.000458291
"1045" 1490.03645092 0.999706052 0.000458411
"1046" 1490.05711386533 NA NA
"1047" 1490.07794719867 NA NA
"1048" 1490.098780532 NA NA
"1049" 1490.11961386533 NA NA
"1050" 1490.14044719867 NA NA
"1051" 1490.161280532 NA NA
"1052" 1490.18211386533 NA NA
"1053" 1490.20294719867 NA NA
"1054" 1490.223780532 NA NA
"1055" 1490.24461386533 NA NA
"1056" 1490.26544719867 NA NA
"1057" 1490.286280532 NA NA
"1058" 1490.30711386533 NA NA
"1059" 1490.32794719867 NA NA
"1060" 1490.348780532 NA NA
"1061" 1490.36961386533 NA NA
"1062" 1490.39044719867 NA NA
"1063" 1490.411280532 NA NA
"1064" 1490.43211386533 NA NA
"1065" 1490.45294719867 NA NA
"1066" 1490.473780532 NA NA
"1067" 1490.49461386533 NA NA
"1068" 1490.51544719867 NA NA
"1069" 1490.536280532 NA NA
"1070" 1490.55711386533 NA NA
"1071" 1490.57794719867 NA NA
"1072" 1490.598780532 NA NA
"1073" 1490.61961386533 NA NA
"1074" 1490.64044719867 NA NA
"1075" 1490.661280532 NA NA
"1076" 1490.68211386533 NA NA
"1077" 1490.70294719867 NA NA
"1078" 1490.723780532 NA NA
"1079" 1490.74461386533 NA NA
"1080" 1490.76544719867 NA NA
"1081" 1490.786280532 NA NA
"1082" 1490.80711386533 NA NA
"1083" 1490.82794719867 NA NA
"1084" 1490.848780532 NA NA
"1085" 1490.86961386533 NA NA
"1086" 1490.89044719867 NA NA
"1087" 1490.911280532 NA NA
"1088" 1490.93211386533 NA NA
"1089" 1490.95294719867 NA NA
"1090" 1490.973780532 NA NA
"1091" 1490.99461386533 NA NA
"1092" 1491.01544719867 NA NA
"1093" 1491.036280532 NA NA
"1094" 1491.05711386533 NA NA
"1095" 1491.07794719867 NA NA
"1096" 1491.098780532 NA NA
"1097" 1491.11961386533 NA NA
"1098" 1491.14044719867 NA NA
"1099" 1491.161280532 NA NA
"1100" 1491.18211386533 NA NA
"1101" 1491.20294719867 NA NA
"1102" 1491.223780532 NA NA
"1103" 1491.24461386533 NA NA
"1104" 1491.26544719867 NA NA
"1105" 1491.286280532 NA NA
"1106" 1491.30711386533 NA NA
"1107" 1491.32794719867 NA NA
"1108" 1491.348780532 NA NA
"1109" 1491.36961386533 NA NA
"1110" 1491.39044719867 NA NA
"1111" 1491.411280532 NA NA
"1112" 1491.43211386533 NA NA
"1113" 1491.45294719867 NA NA
"1114" 1491.473780532 NA NA
"1115" 1491.49461386533 NA NA
"1116" 1491.51544719867 NA NA
"1117" 1491.536280532 NA NA
"1118" 1491.55711386533 NA NA
"1119" 1491.57794719867 NA NA
"1120" 1491.598780532 NA NA
"1121" 1491.61961386533 NA NA
"1122" 1491.64044719867 NA NA
"1123" 1491.661280532 NA NA
"1124" 1491.68211386533 NA NA
"1125" 1491.70294719867 NA NA
"1126" 1491.723780532 NA NA
"1127" 1491.74461386533 NA NA
"1128" 1491.76544719867 NA NA
"1129" 1491.786280532 NA NA
"1130" 1491.80711386533 NA NA
"1131" 1491.82794719867 NA NA
"1132" 1491.848780532 NA NA
"1133" 1491.869764776 0.999269728 0.000503075
"1134" 1491.890598342 0.998961649 0.000503069
"1135" 1491.911431906 0.998696616 0.00050309
"1136" 1491.93226547 0.998377791 0.000503159
"1137" 1491.953099034 0.999530287 0.000502861
"1138" 1491.973932596 1.000144669 0.000502684
"1139" 1491.994766157 1.000927826 0.000502519
"1140" 1492.015599718 1.000082834 0.000502763
"1141" 1492.036433277 0.99946212 0.000502917
"1142" 1492.057266835 0.999435197 0.00050285
"1143" 1492.078100393 1.000718312 0.000502501
"1144" 1492.098933949 1.000693601 0.000502473
"1145" 1492.119767506 1.000419043 0.000502556
"1146" 1492.14060106 0.999562856 0.00050283
"1147" 1492.161434614 0.99970699 0.000502768
"1148" 1492.182268166 1.000774561 0.000502589
"1149" 1492.203101718 1.00077641 0.000502556
"1150" 1492.223935269 1.001227643 0.000502452
"1151" 1492.244768818 0.999554057 0.000502787
"1152" 1492.26544719867 NA NA
"1153" 1492.286435914 1.000023264 0.00050269
"1154" 1492.30726946 0.999829634 0.000502695
"1155" 1492.328103006 1.000520205 0.000502593
"1156" 1492.34893655 1.000000931 0.000502733
"1157" 1492.369770094 0.999199614 0.000502929
"1158" 1492.390603636 0.999941912 0.000502777
"1159" 1492.411437178 1.000077295 0.000502662
"1160" 1492.432270717 0.998653559 0.000503003
"1161" 1492.453104257 0.999284412 0.000502845
"1162" 1492.473937795 0.999069525 0.000502793
"1163" 1492.494771332 0.998813993 0.000502825
"1164" 1492.515604868 0.999206001 0.000502808
"1165" 1492.536438402 0.999361805 0.000502698
"1166" 1492.557271937 0.998757472 0.000502886
"1167" 1492.578105469 0.999286693 0.000502731
"1168" 1492.598939001 1.000149875 0.000502524
"1169" 1492.619772531 1.000195679 0.000502549
"1170" 1492.640606061 1.00000679 0.000502575
"1171" 1492.661439589 0.999599404 0.000502716
"1172" 1492.682273117 1.000240493 0.000502454
"1173" 1492.703106643 1.000213972 0.00050255
"1174" 1492.723940168 1.000581001 0.00050241
"1175" 1492.744773692 1.000384049 0.000502527
"1176" 1492.765607215 0.998935921 0.000502885
"1177" 1492.786440737 0.999392816 0.000502765
"1178" 1492.807274258 0.999871204 0.000502565
"1179" 1492.828107778 0.999797502 0.000502661
"1180" 1492.848941297 0.999701513 0.000502563
"1181" 1492.869774815 0.999646959 0.000502673
"1182" 1492.890608331 1.000736338 0.00050242
"1183" 1492.911441847 0.999742992 0.000502704
"1184" 1492.932275362 1.000489707 0.000502535
"1185" 1492.953108875 1.000266167 0.000502631
"1186" 1492.973942388 1.000024526 0.000502608
"1187" 1492.994775899 0.999133995 0.00050283
"1188" 1493.015609409 1.000107947 0.000502564
"1189" 1493.036442919 1.000135275 0.000502571
"1190" 1493.057276427 0.999187376 0.000502819
"1191" 1493.078109934 0.999612438 0.000502715
"1192" 1493.09894344 0.999655316 0.000502786
"1193" 1493.119776945 0.999583718 0.000502779
"1194" 1493.140610449 1.000041856 0.000502618
"1195" 1493.161443952 0.999262836 0.000502813
"1196" 1493.182277454 0.999765097 0.000502632
"1197" 1493.203110954 0.999898404 0.000502652
"1198" 1493.223944454 0.999468973 0.000502741
"1199" 1493.244777953 1.000525185 0.000502594
"1200" 1493.265611451 0.999847301 0.000502632
"1201" 1493.286444947 0.999557404 0.000502749
"1202" 1493.307278443 1.001288197 0.000502353
"1203" 1493.328111937 0.99988789 0.000502678
"1204" 1493.348945431 1.000025989 0.000502632
"1205" 1493.369778923 1.000590389 0.000502472
"1206" 1493.390612414 0.999317138 0.000502788
"1207" 1493.411445905 0.99950034 0.000502729
"1208" 1493.432279394 1.00001833 0.000502612
"1209" 1493.453112882 0.999125935 0.000502831
"1210" 1493.473946369 0.999787969 0.000502672
"1211" 1493.494779856 1.000267359 0.00050259
"1212" 1493.515613341 0.999803153 0.000502682
"1213" 1493.536446825 0.999577612 0.000502763
"1214" 1493.557280308 0.999652674 0.000502698
"1215" 1493.57811379 0.999614023 0.00050266
"1216" 1493.598947271 1.000087806 0.000502521
"1217" 1493.619780751 0.999104405 0.000502752
"1218" 1493.64061423 0.99956061 0.000502673
"1219" 1493.661447708 0.999936631 0.000502617
"1220" 1493.682281185 1.000181253 0.000502571
"1221" 1493.703114661 0.99933743 0.000502804
"1222" 1493.723948136 0.999834421 0.000502605
"1223" 1493.74478161 1.000412032 0.000502487
"1224" 1493.765615083 1.000141798 0.000502544
"1225" 1493.786448554 0.999865089 0.000502573
"1226" 1493.807282025 1.000297145 0.000502502
"1227" 1493.828115495 0.999869706 0.000502645
"1228" 1493.848948964 0.999692035 0.000502681
"1229" 1493.869782432 0.99998359 0.000502658
"1230" 1493.890615899 0.999268659 0.000502758
"1231" 1493.911280532 NA NA
"1232" 1493.932282829 0.999828197 0.000502581
"1233" 1493.953116293 1.000298516 0.000502389
"1234" 1493.973780532 NA NA
"1235" 1493.99461386533 NA NA
"1236" 1494.01544719867 NA NA
"1237" 1494.036280532 NA NA
"1238" 1494.057283597 0.998429967 0.000502985
"1239" 1494.078117054 1.00024266 0.000502605
"1240" 1494.098950511 0.999815357 0.00050271
"1241" 1494.119783966 0.99976061 0.000502677
"1242" 1494.140617421 0.99943093 0.000502775
"1243" 1494.161450875 0.999931452 0.000502639
"1244" 1494.182284328 0.999784261 0.000502724
"1245" 1494.20311778 1.000030367 0.0005027
"1246" 1494.22395123 0.999925706 0.000502782
"1247" 1494.24478468 1.000066609 0.000502769
"1248" 1494.265618129 0.999463353 0.00050293
"1249" 1494.286451576 0.999726138 0.000502812
"1250" 1494.307285023 1.000144776 0.000502664
"1251" 1494.328118469 0.999918525 0.000502734
"1252" 1494.348951914 0.999837954 0.000502746
"1253" 1494.369785357 0.99963745 0.000502833
"1254" 1494.3906188 1.000314329 0.000502689
"1255" 1494.411452242 0.999898658 0.000502823
"1256" 1494.432285683 1.000208599 0.000502787
"1257" 1494.453119123 0.999188015 0.000503023
"1258" 1494.473952561 0.999915995 0.000502809
