Time Flux Fluxerr
"582" 1556.68226136167 NA NA
"583" 1556.703094695 NA NA
"584" 1556.72392802833 NA NA
"585" 1556.74476136167 NA NA
"586" 1556.765594695 NA NA
"587" 1556.78642802833 NA NA
"588" 1556.80726136167 NA NA
"589" 1556.828094695 NA NA
"590" 1556.84892802833 NA NA
"591" 1556.86976136167 NA NA
"592" 1556.890594695 NA NA
"593" 1556.91142802833 NA NA
"594" 1556.93226136167 NA NA
"595" 1556.953094695 NA NA
"596" 1556.97392802833 NA NA
"597" 1556.994725239 0.999089525 6.6331e-05
"598" 1557.015594695 NA NA
"599" 1557.03642802833 NA NA
"600" 1557.05726136167 NA NA
"601" 1557.078094695 NA NA
"602" 1557.09892802833 NA NA
"603" 1557.11976136167 NA NA
"604" 1557.140594695 NA NA
"605" 1557.16142802833 NA NA
"606" 1557.18226136167 NA NA
"607" 1557.203094695 NA NA
"608" 1557.22392802833 NA NA
"609" 1557.24476136167 NA NA
"610" 1557.265594695 NA NA
"611" 1557.28642802833 NA NA
"612" 1557.30726136167 NA NA
"613" 1557.328055183 0.999783698 6.6353e-05
"614" 1557.348888307 0.999801453 6.635e-05
"615" 1557.369721431 0.999868093 6.6349e-05
"616" 1557.390594695 NA NA
"617" 1557.411387679 0.999979612 6.6348e-05
"618" 1557.432220803 0.999934589 6.6346e-05
"619" 1557.453053927 0.9999708 6.6349e-05
"620" 1557.47392802833 NA NA
"621" 1557.49476136167 NA NA
"622" 1557.515553299 1.000040949 6.6344e-05
"623" 1557.536386423 0.999928313 6.6344e-05
"624" 1557.55726136167 NA NA
"625" 1557.57805267 1.000102997 6.6334e-05
"626" 1557.59892802833 NA NA
"627" 1557.61976136167 NA NA
"628" 1557.640594695 NA NA
"629" 1557.66142802833 NA NA
"630" 1557.68226136167 NA NA
"631" 1557.703094695 NA NA
"632" 1557.723884532 0.999968775 6.6341e-05
"633" 1557.74476136167 NA NA
"634" 1557.765594695 NA NA
"635" 1557.78642802833 NA NA
"636" 1557.80726136167 NA NA
"637" 1557.828094695 NA NA
"638" 1557.84892802833 NA NA
"639" 1557.86976136167 NA NA
"640" 1557.890594695 NA NA
"641" 1557.91142802833 NA NA
"642" 1557.93226136167 NA NA
"643" 1557.953094695 NA NA
"644" 1557.97392802833 NA NA
"645" 1557.99476136167 NA NA
"646" 1558.015594695 NA NA
"647" 1558.03642802833 NA NA
"648" 1558.05726136167 NA NA
"649" 1558.078047566 0.999961428 6.6331e-05
"650" 1558.09892802833 NA NA
"651" 1558.11976136167 NA NA
"652" 1558.140546913 0.999958337 6.633e-05
"653" 1558.16142802833 NA NA
"654" 1558.18226136167 NA NA
"655" 1558.203094695 NA NA
"656" 1558.22392802833 NA NA
"657" 1558.24476136167 NA NA
"658" 1558.265545597 1.000025569 6.6321e-05
"659" 1558.28637871 0.999808858 6.6327e-05
"660" 1558.307211822 0.999887928 6.6333e-05
"661" 1558.328044933 0.999903123 6.633e-05
"662" 1558.348878044 0.999920326 6.633e-05
"663" 1558.369711154 1.000001249 6.6333e-05
"664" 1558.390544264 0.999982882 6.633e-05
"665" 1558.411377374 1.000016164 6.6334e-05
"666" 1558.432210482 1.00001263 6.6329e-05
"667" 1558.453043591 1.000053291 6.6329e-05
"668" 1558.473876699 0.999896943 6.6334e-05
"669" 1558.494709806 0.999989181 6.6335e-05
"670" 1558.515594695 NA NA
"671" 1558.536376019 0.99988722 6.633e-05
"672" 1558.557209125 1.000027628 6.6327e-05
"673" 1558.578094695 NA NA
"674" 1558.59892802833 NA NA
"675" 1558.61976136167 NA NA
"676" 1558.640594695 NA NA
"677" 1558.66142802833 NA NA
"678" 1558.68226136167 NA NA
"679" 1558.703094695 NA NA
"680" 1558.72392802833 NA NA
"681" 1558.74476136167 NA NA
"682" 1558.765594695 NA NA
"683" 1558.78642802833 NA NA
"684" 1558.80726136167 NA NA
"685" 1558.828094695 NA NA
"686" 1558.84892802833 NA NA
"687" 1558.86976136167 NA NA
"688" 1558.890594695 NA NA
"689" 1558.91142802833 NA NA
"690" 1558.93226136167 NA NA
"691" 1558.953094695 NA NA
"692" 1558.97392802833 NA NA
"693" 1558.99476136167 NA NA
"694" 1559.015594695 NA NA
"695" 1559.03642802833 NA NA
"696" 1559.05726136167 NA NA
"697" 1559.078094695 NA NA
"698" 1559.098869672 1.000027896 6.633e-05
"699" 1559.119702762 0.999991146 6.6326e-05
"700" 1559.140535851 0.999902298 6.6332e-05
"701" 1559.16136894 0.999764771 6.6331e-05
"702" 1559.182202028 0.999589771 6.6341e-05
"703" 1559.203035115 0.999583488 6.6337e-05
"704" 1559.223868201 0.999521631 6.6341e-05
"705" 1559.244701288 0.999807489 6.6326e-05
"706" 1559.265534373 0.99995135 6.6317e-05
"707" 1559.286367458 0.999917898 6.6319e-05
"708" 1559.307200542 0.999852209 6.6322e-05
"709" 1559.328033625 1.000045936 6.6322e-05
"710" 1559.348866708 1.000004604 6.6324e-05
"711" 1559.369699791 1.000036968 6.6328e-05
"712" 1559.390532872 0.999966245 6.6326e-05
"713" 1559.411365953 0.99997348 6.6331e-05
"714" 1559.432199033 0.999934246 6.6328e-05
"715" 1559.453032113 1.000061631 6.6323e-05
"716" 1559.473865192 1.000110569 6.6315e-05
"717" 1559.49469827 0.999927779 6.6323e-05
"718" 1559.515531348 0.999990596 6.6318e-05
"719" 1559.536364425 1.000014301 6.632e-05
"720" 1559.557197501 1.000064983 6.6319e-05
"721" 1559.578030576 0.999960858 6.6324e-05
"722" 1559.598863651 0.999936178 6.6325e-05
"723" 1559.619696725 1.000005802 6.6325e-05
"724" 1559.640529799 0.999999918 6.6332e-05
"725" 1559.661362872 0.999894396 6.6328e-05
"726" 1559.682195942 0.9999935 6.6333e-05
"727" 1559.703029013 1.000025922 6.6326e-05
"728" 1559.723862084 0.999948887 6.6331e-05
"729" 1559.744695154 1.000005094 6.6327e-05
"730" 1559.765528224 0.999884403 6.633e-05
"731" 1559.786361292 0.999846146 6.6321e-05
"732" 1559.80719436 0.999860029 6.6324e-05
"733" 1559.828027428 0.999937326 6.6313e-05
"734" 1559.848860495 0.99973323 6.6318e-05
"735" 1559.869693561 0.999893369 6.6316e-05
"736" 1559.890526626 0.999910354 6.6317e-05
"737" 1559.91142802833 NA NA
"738" 1559.932192755 0.999922064 6.6312e-05
"739" 1559.953025818 0.999968408 6.6308e-05
"740" 1559.973858881 0.999963586 6.6307e-05
"741" 1559.994691943 0.999792328 6.6315e-05
"742" 1560.015525004 0.99994192 6.6307e-05
"743" 1560.036358065 0.999998864 6.6311e-05
"744" 1560.057191125 0.999927571 6.6309e-05
"745" 1560.078024184 1.00004862 6.6305e-05
"746" 1560.098857243 1.00006371 6.6301e-05
"747" 1560.1196903 0.99989468 6.6319e-05
"748" 1560.140523357 0.999904782 6.6308e-05
"749" 1560.161356414 1.000034425 6.6305e-05
"750" 1560.182189469 0.999837482 6.6307e-05
"751" 1560.203022524 0.999905929 6.6302e-05
"752" 1560.223855579 1.00000461 6.6304e-05
"753" 1560.244688632 0.999975498 6.6305e-05
"754" 1560.265521685 0.999938899 6.6305e-05
"755" 1560.286354737 0.999981413 6.6306e-05
"756" 1560.307187788 1.000079265 6.6301e-05
"757" 1560.328020839 1.000012675 6.6303e-05
"758" 1560.348853889 0.999916719 6.6307e-05
"759" 1560.369686938 1.000106984 6.6293e-05
"760" 1560.390519987 0.999902704 6.6299e-05
"761" 1560.411353034 1.000124514 6.6293e-05
"762" 1560.432186082 0.999999381 6.6298e-05
"763" 1560.453019128 0.999822171 6.631e-05
"764" 1560.473852174 1.000085977 6.6301e-05
"765" 1560.494685219 0.99982851 6.6299e-05
"766" 1560.515518263 0.999892823 6.6292e-05
"767" 1560.536351307 0.999830747 6.6294e-05
"768" 1560.557184349 0.999838806 6.6298e-05
"769" 1560.578017391 0.999905498 6.6291e-05
"770" 1560.598850433 0.999999802 6.6299e-05
"771" 1560.619683473 1.000013013 6.6295e-05
"772" 1560.640516513 1.00002931 6.6297e-05
"773" 1560.661349552 1.000063067 6.6297e-05
"774" 1560.682182591 1.000017224 6.6301e-05
"775" 1560.703015629 0.999921166 6.6299e-05
"776" 1560.723848666 0.999952364 6.6303e-05
"777" 1560.744681702 1.000025044 6.6298e-05
"778" 1560.765514737 1.000003058 6.6302e-05
"779" 1560.786347773 0.999990756 6.63e-05
"780" 1560.807180806 1.000033927 6.6305e-05
"781" 1560.82801384 1.000021174 6.6297e-05
"782" 1560.848846872 0.999940069 6.6304e-05
"783" 1560.869679904 1.000020436 6.6294e-05
"784" 1560.890512936 0.999890435 6.6298e-05
"785" 1560.911345966 0.999956099 6.6288e-05
"786" 1560.932178996 1.000028312 6.6287e-05
"787" 1560.953012024 0.999911614 6.6298e-05
"788" 1560.973845053 0.999934134 6.6307e-05
"789" 1560.99467808 0.999980987 6.6307e-05
"790" 1561.015511107 0.999956879 6.6309e-05
"791" 1561.036344133 0.999984496 6.6301e-05
"792" 1561.057177158 1.000097514 6.6301e-05
"793" 1561.078010182 1.000032573 6.63e-05
"794" 1561.098843206 0.999971491 6.6299e-05
"795" 1561.119676229 0.999777919 6.6305e-05
"796" 1561.140509251 0.999935335 6.6296e-05
"797" 1561.161342273 1.00007203 6.6295e-05
"798" 1561.182175294 0.999895686 6.6298e-05
"799" 1561.203008314 1.000082649 6.6297e-05
"800" 1561.223841333 0.999923757 6.6296e-05
"801" 1561.244674352 0.999888851 6.6301e-05
"802" 1561.26550737 1.000015425 6.6292e-05
"803" 1561.286340387 0.999993007 6.6299e-05
"804" 1561.307173403 0.999818195 6.6301e-05
"805" 1561.328006418 0.999997119 6.6298e-05
"806" 1561.348839433 1.000029879 6.6293e-05
"807" 1561.369672447 1.000136619 6.6296e-05
"808" 1561.390505461 0.999978743 6.6297e-05
"809" 1561.411338473 1.000020769 6.6298e-05
"810" 1561.432171485 0.999943499 6.6297e-05
"811" 1561.453004496 0.999778268 6.63e-05
"812" 1561.473837506 0.999842189 6.6291e-05
"813" 1561.494670516 1.000018696 6.6295e-05
"814" 1561.515503524 0.99993387 6.6293e-05
"815" 1561.536336532 0.999972613 6.6299e-05
"816" 1561.55716954 1.000090858 6.6294e-05
"817" 1561.578002546 1.00002783 6.6297e-05
"818" 1561.598835552 0.999916756 6.6296e-05
"819" 1561.619668557 0.999926285 6.6304e-05
"820" 1561.640501561 0.999873867 6.6299e-05
"821" 1561.661334564 0.999923925 6.6302e-05
"822" 1561.682167567 0.99986196 6.6303e-05
"823" 1561.703000569 0.999955858 6.6301e-05
"824" 1561.72383357 1.000055765 6.6296e-05
"825" 1561.74466657 0.999932454 6.6303e-05
"826" 1561.76549957 0.999902005 6.6296e-05
"827" 1561.786332569 1.000110932 6.6295e-05
"828" 1561.807165567 0.999966211 6.6293e-05
"829" 1561.827998564 1.000062593 6.6292e-05
"830" 1561.848831561 1.000026846 6.6291e-05
"831" 1561.869664557 0.999908128 6.6302e-05
"832" 1561.890497552 0.999920564 6.6297e-05
"833" 1561.911330546 1.000145493 6.6296e-05
"834" 1561.93216354 0.999898436 6.63e-05
"835" 1561.952996532 1.00000406 6.6299e-05
"836" 1561.973829524 0.999930967 6.6297e-05
"837" 1561.994662515 0.999923033 6.6296e-05
"838" 1562.015495506 0.999905347 6.6287e-05
"839" 1562.036328495 0.999899618 6.6293e-05
"840" 1562.057161484 0.999818384 6.6295e-05
"841" 1562.077994472 0.999941388 6.6302e-05
"842" 1562.098827459 1.000033033 6.6294e-05
"843" 1562.119660446 0.999998574 6.6297e-05
"844" 1562.140493431 1.000053967 6.6289e-05
"845" 1562.161326417 1.00003612 6.6292e-05
"846" 1562.182159401 0.999972383 6.6295e-05
"847" 1562.202992384 1.00003657 6.6295e-05
"848" 1562.223825367 1.000077308 6.6293e-05
"849" 1562.244658349 0.999921383 6.6303e-05
"850" 1562.26549133 1.000000098 6.6298e-05
"851" 1562.28632431 0.999920166 6.6307e-05
"852" 1562.307157289 1.000046154 6.6298e-05
"853" 1562.327990268 0.999981062 6.6299e-05
"854" 1562.348823246 0.999990101 6.6299e-05
"855" 1562.369656223 0.99993846 6.6296e-05
"856" 1562.390489199 0.999859736 6.6303e-05
"857" 1562.411322175 0.99991984 6.6297e-05
"858" 1562.432155149 0.999964342 6.6298e-05
"859" 1562.452988123 0.999859027 6.6297e-05
"860" 1562.473821097 0.99992924 6.6294e-05
"861" 1562.494654069 0.999946155 6.6294e-05
"862" 1562.515487041 1.000075429 6.6291e-05
"863" 1562.536320012 0.999935683 6.6292e-05
"864" 1562.557152981 0.999974032 6.6293e-05
"865" 1562.577985951 0.999878714 6.6291e-05
"866" 1562.598818919 0.999920454 6.6297e-05
"867" 1562.619651883 1.000023452 6.6299e-05
"868" 1562.640484851 0.999905667 6.6305e-05
"869" 1562.661317816 1.000031984 6.6301e-05
"870" 1562.682150782 1.000014914 6.6301e-05
"871" 1562.702983746 1.000049805 6.6297e-05
"872" 1562.72381671 0.999938323 6.6297e-05
"873" 1562.744649672 1.000039775 6.6294e-05
"874" 1562.765482634 0.999870837 6.6299e-05
"875" 1562.786315595 1.000056172 6.6287e-05
"876" 1562.807148556 0.999890831 6.6297e-05
"877" 1562.827981516 0.999782893 6.6296e-05
"878" 1562.848814474 0.999985408 6.629e-05
"879" 1562.869647432 0.999803437 6.6294e-05
"880" 1562.89048039 1.00001915 6.629e-05
"881" 1562.911313346 1.000053035 6.6289e-05
"882" 1562.932146302 1.000020579 6.6293e-05
"883" 1562.952979256 0.999853826 6.6292e-05
"884" 1562.97381221 0.999907446 6.6294e-05
"885" 1562.994645163 0.999955364 6.6292e-05
"886" 1563.015478116 0.999846578 6.6296e-05
"887" 1563.03642802833 NA NA
"888" 1563.057144018 0.999990685 6.6286e-05
"889" 1563.077976968 1.000070496 6.6278e-05
"890" 1563.098809917 1.0000163 6.6274e-05
"891" 1563.119642865 0.999869058 6.6279e-05
"892" 1563.140475812 0.999655623 6.6285e-05
"893" 1563.161308759 0.999491551 6.6293e-05
"894" 1563.182141705 0.999534636 6.63e-05
"895" 1563.20297465 0.999556604 6.6291e-05
"896" 1563.223807594 0.999787407 6.6288e-05
"897" 1563.244640537 1.00009163 6.6277e-05
"898" 1563.26547348 1.000093254 6.6282e-05
"899" 1563.286306422 0.999956304 6.6279e-05
"900" 1563.307139362 1.000035924 6.6279e-05
"901" 1563.327972303 0.999855782 6.6284e-05
"902" 1563.348805242 1.000036545 6.6282e-05
"903" 1563.36963818 0.999804373 6.6283e-05
"904" 1563.390471118 0.999885348 6.6279e-05
"905" 1563.411304054 0.999912989 6.6276e-05
"906" 1563.43213699 0.999925505 6.6287e-05
"907" 1563.452969925 0.999976944 6.6277e-05
"908" 1563.473802859 0.999906665 6.6284e-05
"909" 1563.494635793 1.000099935 6.6284e-05
"910" 1563.515468726 0.999887421 6.6288e-05
"911" 1563.536301657 1.000068973 6.6277e-05
"912" 1563.557134588 0.999970041 6.6285e-05
"913" 1563.577967518 1.000028384 6.6277e-05
"914" 1563.598800447 0.999856136 6.6294e-05
"915" 1563.619633375 1.000035548 6.628e-05
"916" 1563.640466303 1.000088701 6.6279e-05
"917" 1563.66129923 0.999837544 6.628e-05
"918" 1563.682132155 0.999998038 6.6279e-05
"919" 1563.702965081 0.999834609 6.6282e-05
"920" 1563.723798004 0.999988115 6.6286e-05
"921" 1563.744630928 1.000000482 6.628e-05
"922" 1563.76546385 0.999845328 6.6284e-05
"923" 1563.786296772 0.999837575 6.6284e-05
"924" 1563.807129692 0.999944824 6.6284e-05
"925" 1563.827962612 0.999782996 6.6286e-05
"926" 1563.848795531 1.00008291 6.6282e-05
"927" 1563.869628449 0.999959723 6.628e-05
"928" 1563.890461367 0.999933908 6.6287e-05
"929" 1563.911294283 0.999966317 6.6279e-05
"930" 1563.932127199 1.000052346 6.6282e-05
"931" 1563.952960114 1.000044014 6.628e-05
"932" 1563.973793027 0.99987916 6.6288e-05
"933" 1563.99462594 0.99996355 6.6287e-05
"934" 1564.015458853 0.999977246 6.629e-05
"935" 1564.036291764 0.999918007 6.6286e-05
"936" 1564.057124674 0.999986837 6.6285e-05
"937" 1564.077957584 0.999810504 6.6285e-05
"938" 1564.098790492 0.999936113 6.6282e-05
"939" 1564.1196234 1.000051917 6.6273e-05
"940" 1564.140456307 0.999975943 6.6284e-05
"941" 1564.161289213 1.00011319 6.6273e-05
"942" 1564.182122118 1.000081753 6.6272e-05
"943" 1564.202955022 0.999903156 6.6272e-05
"944" 1564.223787926 1.000109764 6.6267e-05
"945" 1564.244620828 0.999893805 6.6275e-05
"946" 1564.26545373 0.999850674 6.6282e-05
"947" 1564.286286631 0.99989551 6.6277e-05
"948" 1564.307119531 0.999945131 6.6279e-05
"949" 1564.327952429 0.999790312 6.6279e-05
"950" 1564.348785328 0.999917127 6.6281e-05
"951" 1564.369618225 1.000014895 6.6274e-05
"952" 1564.390451121 0.999973066 6.6279e-05
"953" 1564.411284017 0.99996279 6.6277e-05
"954" 1564.432116911 0.999889789 6.6283e-05
"955" 1564.452949805 1.000003804 6.6275e-05
"956" 1564.473782697 1.000017924 6.6279e-05
"957" 1564.494615589 0.99993102 6.6271e-05
"958" 1564.51544848 0.999968596 6.6262e-05
"959" 1564.53628137 0.999973832 6.6241e-05
"960" 1564.557114259 0.999981215 6.6248e-05
"961" 1564.577947147 1.000073356 6.6248e-05
"962" 1564.598780035 0.999939027 6.6271e-05
"963" 1564.619612921 0.999937069 6.6274e-05
"964" 1564.640445806 0.9999562 6.6278e-05
"965" 1564.661278691 0.999864284 6.6273e-05
"966" 1564.682111574 0.999821609 6.6282e-05
"967" 1564.702944457 0.999884366 6.6275e-05
"968" 1564.723777339 1.000109042 6.6268e-05
"969" 1564.74461022 0.999909616 6.6264e-05
"970" 1564.7654431 1.000087361 6.6266e-05
"971" 1564.786275979 1.000045642 6.6262e-05
"972" 1564.807108857 1.000028501 6.627e-05
"973" 1564.827941734 0.999993381 6.6269e-05
"974" 1564.84877461 1.000018377 6.6271e-05
"975" 1564.869607486 0.999974797 6.6272e-05
"976" 1564.89044036 1.000062586 6.6271e-05
"977" 1564.911273233 1.000026561 6.627e-05
"978" 1564.932106106 0.999678903 6.6283e-05
"979" 1564.952938977 0.999962338 6.627e-05
"980" 1564.973771848 0.999922394 6.6273e-05
"981" 1564.994604718 0.99980762 6.6273e-05
"982" 1565.015437586 0.999988064 6.6269e-05
"983" 1565.036270454 0.999831521 6.6272e-05
"984" 1565.057103321 0.999785789 6.6275e-05
"985" 1565.077936187 0.999995383 6.6267e-05
"986" 1565.098769051 1.000077876 6.6268e-05
"987" 1565.119601916 0.99986683 6.6275e-05
"988" 1565.140434778 1.000007803 6.6268e-05
"989" 1565.16126764 0.999965171 6.6269e-05
"990" 1565.182100501 0.999901586 6.6272e-05
"991" 1565.202933361 1.000049215 6.6265e-05
"992" 1565.22376622 0.999943947 6.627e-05
"993" 1565.244599078 0.99984629 6.6271e-05
"994" 1565.265431935 0.999885265 6.6263e-05
"995" 1565.286264792 0.999799705 6.6259e-05
"996" 1565.307097647 1.000027847 6.6245e-05
"997" 1565.327930501 1.000066324 6.6244e-05
"998" 1565.348763354 1.000017325 6.6247e-05
"999" 1565.369596206 1.000074757 6.6251e-05
"1000" 1565.390429057 0.999955757 6.6252e-05
"1001" 1565.411261907 0.999957804 6.6259e-05
"1002" 1565.432094757 0.999864037 6.6262e-05
"1003" 1565.452927605 1.000078379 6.6258e-05
"1004" 1565.473760452 0.999930467 6.6263e-05
"1005" 1565.494593298 0.999882313 6.627e-05
"1006" 1565.515426143 1.000005006 6.626e-05
"1007" 1565.536258987 0.999922315 6.6267e-05
"1008" 1565.557091826 0.999957449 6.6262e-05
"1009" 1565.577924668 1.000049294 6.6265e-05
"1010" 1565.598757509 0.999965941 6.6263e-05
"1011" 1565.619590349 1.000015519 6.6268e-05
"1012" 1565.640423188 0.999954737 6.6262e-05
"1013" 1565.661256026 0.999975813 6.6266e-05
"1014" 1565.682088863 0.999920741 6.6259e-05
"1015" 1565.702921699 0.999893778 6.6264e-05
"1016" 1565.723754534 0.999921708 6.6259e-05
"1017" 1565.744587368 1.000120351 6.6257e-05
"1018" 1565.7654202 1.000023463 6.6254e-05
"1019" 1565.786253032 0.999919673 6.6269e-05
"1020" 1565.807085862 1.000050535 6.6254e-05
"1021" 1565.827918692 0.999991994 6.6259e-05
"1022" 1565.84875152 0.999873343 6.6255e-05
"1023" 1565.869584348 1.000048251 6.6251e-05
"1024" 1565.890417174 0.999987933 6.6252e-05
"1025" 1565.911249999 0.999941886 6.6263e-05
"1026" 1565.932082823 0.999924187 6.6258e-05
"1027" 1565.952915646 0.999960664 6.6264e-05
"1028" 1565.973748468 0.999932712 6.6257e-05
"1029" 1565.994581289 0.999836513 6.6261e-05
"1030" 1566.015414109 1.000001972 6.6251e-05
"1031" 1566.036246927 0.999760601 6.6261e-05
"1032" 1566.057079744 1.000025899 6.6248e-05
"1033" 1566.077912561 1.000190711 6.625e-05
"1034" 1566.098745376 1.000023405 6.6256e-05
"1035" 1566.11957819 0.999759114 6.6271e-05
"1036" 1566.140411003 0.999931436 6.6265e-05
"1037" 1566.16142802833 NA NA
"1038" 1566.182076626 1.000031355 6.6251e-05
"1039" 1566.202909435 1.000054057 6.6255e-05
"1040" 1566.223742244 1.000028171 6.6246e-05
"1041" 1566.244575051 1.000028883 6.6251e-05
"1042" 1566.265407857 1.0000216 6.6245e-05
"1043" 1566.286240662 1.000101568 6.6247e-05
"1044" 1566.307073466 0.999897679 6.625e-05
"1045" 1566.327906268 0.999962701 6.6251e-05
"1046" 1566.34873907 1.000005964 6.6241e-05
"1047" 1566.36957187 0.999917725 6.6241e-05
"1048" 1566.390404669 0.999853078 6.6232e-05
"1049" 1566.411237466 0.999897572 6.6234e-05
"1050" 1566.432070263 0.999908309 6.6235e-05
"1051" 1566.452903058 1.000031752 6.6234e-05
"1052" 1566.473735853 0.999955412 6.6239e-05
"1053" 1566.494568646 1.00000029 6.6238e-05
"1054" 1566.515401437 0.99996018 6.6243e-05
"1055" 1566.536234228 0.999998861 6.624e-05
"1056" 1566.557067017 1.000017061 6.6243e-05
"1057" 1566.577899805 0.999906979 6.6249e-05
"1058" 1566.598732592 0.999965027 6.6239e-05
"1059" 1566.619565377 1.000173968 6.6236e-05
"1060" 1566.640398161 1.000068643 6.6242e-05
"1061" 1566.661230944 0.999937542 6.6239e-05
"1062" 1566.682063725 0.999790409 6.6245e-05
"1063" 1566.702896506 0.99994803 6.6238e-05
"1064" 1566.723729284 0.999865097 6.6239e-05
"1065" 1566.744562062 0.999891191 6.6247e-05
"1066" 1566.765394839 1.000061579 6.6235e-05
"1067" 1566.786227613 0.999912829 6.6238e-05
"1068" 1566.807060387 0.999973867 6.6237e-05
"1069" 1566.827893159 0.999930973 6.6235e-05
"1070" 1566.84872593 1.000007646 6.6237e-05
"1071" 1566.8695587 0.999879798 6.6235e-05
"1072" 1566.890391468 1.000066244 6.6234e-05
"1073" 1566.911224235 0.999914982 6.6233e-05
"1074" 1566.932057 1.000003833 6.6233e-05
"1075" 1566.952889764 1.000019676 6.6224e-05
"1076" 1566.973722527 1.000010775 6.623e-05
"1077" 1566.994555288 1.000056192 6.6224e-05
"1078" 1567.015388048 0.999933424 6.6236e-05
"1079" 1567.036220806 0.999857057 6.6238e-05
"1080" 1567.057053563 1.000077347 6.6229e-05
"1081" 1567.077886319 0.999931659 6.6236e-05
"1082" 1567.098719072 1.000030898 6.6234e-05
"1083" 1567.119551825 0.999734125 6.6235e-05
"1084" 1567.140384575 0.999622398 6.6245e-05
"1085" 1567.161217325 0.999583091 6.6242e-05
"1086" 1567.182050073 0.999566422 6.6249e-05
"1087" 1567.202882819 0.999748885 6.6241e-05
"1088" 1567.223715564 1.000175889 6.623e-05
"1089" 1567.244548308 0.999942114 6.6234e-05
"1090" 1567.265381049 0.999981773 6.6232e-05
"1091" 1567.286213789 1.0000484 6.6234e-05
"1092" 1567.307046528 0.999947572 6.623e-05
"1093" 1567.327879265 1.000056242 6.6223e-05
"1094" 1567.348712 0.999946746 6.6233e-05
"1095" 1567.369544733 1.000067397 6.6228e-05
"1096" 1567.390377465 0.999909179 6.6229e-05
"1097" 1567.411210196 0.999953449 6.623e-05
"1098" 1567.432042925 0.999859815 6.6229e-05
"1099" 1567.452875652 1.000048624 6.6222e-05
"1100" 1567.473708377 1.00000386 6.6218e-05
"1101" 1567.4945411 1.000028503 6.6213e-05
"1102" 1567.515373822 0.999897938 6.6212e-05
"1103" 1567.536206542 1.000059123 6.6217e-05
"1104" 1567.55703926 0.999993037 6.6218e-05
"1105" 1567.577871977 0.999981494 6.6223e-05
"1106" 1567.598704691 0.999906177 6.6219e-05
"1107" 1567.619537404 0.999868904 6.6224e-05
"1108" 1567.640370115 1.000031881 6.6212e-05
"1109" 1567.661202824 0.999917626 6.6219e-05
"1110" 1567.682035532 0.999956809 6.6211e-05
"1111" 1567.702868237 1.000041078 6.6215e-05
"1112" 1567.72370094 0.999881233 6.6211e-05
"1113" 1567.744533642 0.999920043 6.622e-05
"1114" 1567.765366341 0.999816441 6.6215e-05
"1115" 1567.786199039 1.000016416 6.6217e-05
"1116" 1567.807031735 1.000007939 6.6208e-05
"1117" 1567.827864428 0.999782121 6.6226e-05
"1118" 1567.848697119 1.000030982 6.6208e-05
"1119" 1567.869529809 0.999935102 6.6218e-05
"1120" 1567.890362496 0.999985674 6.6215e-05
"1121" 1567.911195181 0.999992097 6.6219e-05
"1122" 1567.932027864 0.999996936 6.6214e-05
"1123" 1567.952860545 0.99993738 6.6223e-05
"1124" 1567.973693224 1.00013568 6.6203e-05
"1125" 1567.994525901 0.999821545 6.6215e-05
"1126" 1568.015358575 1.000065551 6.6199e-05
"1127" 1568.036191248 0.999908998 6.6204e-05
"1128" 1568.057023918 0.9999583 6.6198e-05
"1129" 1568.077856585 0.999725123 6.6213e-05
"1130" 1568.098689251 0.999768809 6.6209e-05
"1131" 1568.119521914 1.000014653 6.6208e-05
"1132" 1568.140354575 1.000034671 6.62e-05
"1133" 1568.161187233 0.999900995 6.6208e-05
"1134" 1568.182019889 0.999810908 6.6209e-05
"1135" 1568.202852543 0.999982286 6.6204e-05
"1136" 1568.223685194 0.999929082 6.6201e-05
"1137" 1568.244517843 0.999923484 6.6206e-05
"1138" 1568.265350489 0.999927875 6.6196e-05
"1139" 1568.286183133 1.000034488 6.6198e-05
"1140" 1568.307015775 1.000118824 6.6193e-05
"1141" 1568.327848414 0.999871547 6.6202e-05
"1142" 1568.348681051 1.000071553 6.6188e-05
"1143" 1568.369513685 0.999922025 6.6197e-05
"1144" 1568.390346317 1.000063904 6.6183e-05
"1145" 1568.411178947 0.999996002 6.6189e-05
"1146" 1568.432011573 0.999824712 6.619e-05
