Time Flux Fluxerr
1342.765743136 1.000036048 0.000317044
1342.786576542 1.000100707 0.000317039
1342.807409947 0.999671558 0.000317126
1342.827962235 NA NA
1342.849076756 1.00010551 0.000317041
1342.86991016 0.999369561 0.000317156
1342.890743564 0.999635948 0.000317125
1342.911576966 0.999910246 0.000317081
1342.932410369 0.999974253 0.000317065
1342.953243771 1.000034981 0.000317069
1342.974077173 0.99988198 0.000317064
1342.994910573 0.999127963 0.000317178
1343.015743974 1.000298887 0.000316953
1343.036577374 0.999950378 0.000317051
1343.057410774 1.000441562 0.000316967
1343.078244173 1.00059943 0.000316948
1343.099077572 0.999520015 0.000317104
1343.11991097 0.999525141 0.000317082
1343.140744368 0.999101883 0.000317173
1343.161577765 0.999905678 0.000317039
1343.182411162 0.999285126 0.000317163
1343.203244559 1.000042136 0.000317058
1343.224077955 0.999722327 0.00031709
1343.24491135 0.999675037 0.000317098
1343.265744745 0.999561262 0.000317121
1343.28657814 1.000560637 0.000316982
1343.307411534 1.000073231 0.000317037
1343.328244928 1.00007234 0.000317074
1343.349078321 0.999989521 0.000317072
1343.369911714 0.999449683 0.000317155
1343.390745107 0.999384705 0.000317162
1343.411578498 0.999603204 0.000317143
1343.43241189 1.000212438 0.000317065
1343.453245281 0.999939572 0.000317107
1343.474078671 0.999982104 0.000317111
1343.494912061 0.99948549 0.000317199
1343.515745451 1.000081448 0.000317109
1343.53657884 1.000412114 0.000317032
1343.55712890167 NA NA
1343.577962235 NA NA
1343.59879556833 NA NA
1343.61962890167 NA NA
1343.640462235 NA NA
1343.66129556833 NA NA
1343.68212890167 NA NA
1343.702962235 NA NA
1343.72379556833 NA NA
1343.74462890167 NA NA
1343.76574609 0.998847935 0.000317274
1343.786579473 0.999319383 0.000317216
1343.807412857 0.999051798 0.000317268
1343.828246239 0.999043487 0.000317249
1343.849079621 1.000215621 0.000317086
1343.869913003 1.000426793 0.000317019
1343.890746384 1.000043338 0.00031711
1343.911579765 0.999931493 0.000317097
1343.932413146 1.000281912 0.000317035
1343.953246525 1.000514698 0.000317002
1343.974079905 1.000235038 0.000317059
1343.994913284 1.000217223 0.000317001
1344.015746663 1.000102142 0.000317032
1344.036580041 0.999324179 0.000317183
1344.057413418 0.999651123 0.00031709
1344.078246795 0.999774206 0.000317076
1344.099080172 0.999453849 0.000317109
1344.119913548 0.999446766 0.000317093
1344.140746924 0.999762977 0.00031705
1344.161580299 0.999457263 0.000317111
1344.182413674 1.000008858 0.000317032
1344.203247048 0.999550415 0.000317085
1344.224080422 0.999915704 0.000317058
1344.244913796 1.000027208 0.000317015
1344.265462235 NA NA
1344.286580541 0.999565821 0.000317097
1344.307413913 1.000067314 0.000317026
1344.328247285 1.000070681 0.000317016
1344.349080656 1.000200975 0.000317014
1344.369914027 0.999409076 0.000317127
1344.390747397 0.999786087 0.000317053
1344.411580767 0.99961396 0.000317116
1344.432414136 1.000441475 0.000316969
1344.453247505 0.999900785 0.000317071
1344.474080873 0.999777688 0.000317041
1344.49462890167 NA NA
1344.515462235 NA NA
1344.53629556833 NA NA
1344.557414342 1.000086443 0.000317033
1344.578247708 0.999371437 0.000317128
1344.599081074 0.999442218 0.000317143
1344.619914439 0.999592058 0.000317144
1344.640747803 1.000648789 0.000316966
1344.661581168 0.999467161 0.000317157
1344.68212890167 NA NA
1344.702962235 NA NA
1344.724081257 1.000009808 0.000317058
1344.74491462 0.999441195 0.000317158
1344.765747982 1.000046791 0.000317047
1344.786581343 1.000259614 0.000317033
1344.807414704 1.0002419 0.000317014
1344.828248064 0.999760218 0.000317094
1344.849081424 0.999582759 0.000317123
1344.869914784 0.999906599 0.000317053
1344.890748143 1.000111233 0.000317051
1344.911581502 0.999868735 0.00031709
1344.93241486 0.999903377 0.000317098
1344.953248217 0.999713404 0.000317125
1344.974081575 1.001066551 0.000316928
1344.994914932 0.999986217 0.000317067
1345.015748288 1.000119487 0.000317051
1345.03629556833 NA NA
1345.05712890167 NA NA
1345.077962235 NA NA
1345.09879556833 NA NA
1345.11962890167 NA NA
1345.140462235 NA NA
1345.16129556833 NA NA
1345.18212890167 NA NA
1345.202962235 NA NA
1345.22379556833 NA NA
1345.24462890167 NA NA
1345.265462235 NA NA
1345.286581882 1.000206892 0.000316996
1345.307415231 0.999913629 0.00031705
1345.328248581 0.999610229 0.00031712
1345.34908193 1.000120897 0.000317033
1345.369915279 1.000553601 0.000316952
1345.390748627 0.999739547 0.00031708
1345.411581975 0.9996903 0.000317088
1345.432415322 0.999438322 0.000317102
1345.453248669 0.999765443 0.000317076
1345.474082016 0.99958088 0.0003171
1345.494915362 0.999983191 0.000317049
1345.515748707 0.999489221 0.000317111
1345.536582052 0.999205662 0.00031716
1345.557415396 1.000841939 0.000316896
1345.578248741 0.999281585 0.000317139
1345.599082085 0.999161845 0.000317134
1345.619915427 0.999654113 0.000317062
1345.64074877 0.999525995 0.000317117
1345.661582112 0.999887824 0.000317073
1345.682415454 1.000363211 0.000317005
1345.703248795 1.0001239 0.000317051
1345.724082136 1.000559221 0.000316959
1345.744915477 1.000053166 0.000317063
1345.765748817 0.999863569 0.000317073
1345.786582156 0.999408269 0.000317189
1345.807415495 1.000779271 0.000316957
1345.828248834 0.999484896 0.000317173
1345.849082172 0.998885895 0.000317272
1345.869915509 0.998917215 0.00031725
1345.890748846 0.998907927 0.000317242
1345.911582183 0.998290764 0.000317352
1345.932415519 0.999402707 0.00031718
1345.953248855 1.000356513 0.000317028
1345.97408219 0.99932843 0.000317199
1345.994915525 1.0001711 0.000317069
1346.01574886 0.999801009 0.000317148
1346.036582194 0.99949264 0.000317189
1346.057415527 0.999750968 0.000317167
1346.07824886 1.000212011 0.000317096
1346.099082192 0.999794107 0.000317162
1346.119915524 1.000405053 0.000317077
1346.140748856 1.000174301 0.000317109
1346.161582187 0.999378713 0.000317248
1346.182415518 0.999886089 0.000317115
1346.203248848 1.000031406 0.00031711
1346.224082172 0.999314389 0.000317219
1346.244915501 0.999568477 0.000317169
1346.26574883 1.000418892 0.000317026
1346.286582158 0.999594464 0.000317159
1346.307415486 0.999225875 0.000317209
1346.328248814 0.99963694 0.000317104
1346.349082141 0.999512221 0.000317122
1346.369915467 1.000232544 0.000317011
1346.390748793 1.000224937 0.000317047
1346.411582119 0.999431457 0.000317165
1346.432415444 0.999831033 0.000317133
1346.453248769 0.999886128 0.000317113
1346.474082093 1.000094956 0.000317072
1346.494915417 0.999372345 0.00031719
1346.51574874 1.00017219 0.000317012
1346.536582063 1.000546529 0.00031697
1346.55712890167 NA NA
1346.577962235 NA NA
1346.59879556833 NA NA
1346.61962890167 NA NA
1346.640462235 NA NA
1346.66129556833 NA NA
1346.68212890167 NA NA
1346.702962235 NA NA
1346.72379556833 NA NA
1346.744915266 0.999852578 0.000317107
1346.765748583 0.999758231 0.000317157
1346.786581901 0.999117157 0.000317233
1346.807415218 0.999972839 0.00031713
1346.828248534 0.999844226 0.00031714
1346.84908185 1.000058624 0.000317133
1346.869915166 0.99970212 0.000317177
1346.890748481 0.999835056 0.000317146
1346.911581795 1.000280739 0.000317073
1346.932415109 1.0003363 0.000317049
1346.953248423 0.999143439 0.000317244
1346.974081736 0.999431927 0.000317181
1346.994915049 0.999485206 0.000317214
1347.015748361 1.000147305 0.000317095
1347.036581673 0.999693646 0.000317154
1347.057414984 1.000672585 0.000316968
1347.078248295 0.999726378 0.000317101
1347.099081606 0.999975386 0.000317053
1347.119914916 1.000097193 0.000317045
1347.140748226 0.999456133 0.000317189
1347.161581534 0.999667591 0.000317148
1347.18212890167 NA NA
1347.202962235 NA NA
1347.22379556833 NA NA
1347.244914766 1.000294214 0.00031702
1347.265748073 0.999801445 0.000317088
1347.28629556833 NA NA
1347.30712890167 NA NA
1347.327962235 NA NA
1347.34879556833 NA NA
1347.36962890167 NA NA
1347.390462235 NA NA
1347.41129556833 NA NA
1347.43212890167 NA NA
1347.452962235 NA NA
1347.47379556833 NA NA
1347.49462890167 NA NA
1347.515462235 NA NA
1347.53629556833 NA NA
1347.55712890167 NA NA
1347.577962235 NA NA
1347.59879556833 NA NA
1347.61962890167 NA NA
1347.640462235 NA NA
1347.66129556833 NA NA
1347.68212890167 NA NA
1347.702962235 NA NA
1347.72379556833 NA NA
1347.74462890167 NA NA
1347.765462235 NA NA
1347.78629556833 NA NA
1347.80712890167 NA NA
1347.827962235 NA NA
1347.84879556833 NA NA
1347.86962890167 NA NA
1347.890462235 NA NA
1347.91129556833 NA NA
1347.93212890167 NA NA
1347.952962235 NA NA
1347.97379556833 NA NA
1347.99462890167 NA NA
1348.015462235 NA NA
1348.03629556833 NA NA
1348.05712890167 NA NA
1348.077962235 NA NA
1348.09879556833 NA NA
1348.11962890167 NA NA
1348.140462235 NA NA
1348.16129556833 NA NA
1348.18212890167 NA NA
1348.202962235 NA NA
1348.22379556833 NA NA
1348.24462890167 NA NA
1348.265462235 NA NA
1348.28629556833 NA NA
1348.30712890167 NA NA
1348.327962235 NA NA
1348.34879556833 NA NA
1348.36962890167 NA NA
1348.390462235 NA NA
1348.41129556833 NA NA
1348.43212890167 NA NA
1348.452962235 NA NA
1348.47379556833 NA NA
1348.49462890167 NA NA
1348.515462235 NA NA
1348.53629556833 NA NA
1348.55712890167 NA NA
1348.577962235 NA NA
1348.59879556833 NA NA
1348.61962890167 NA NA
1348.640462235 NA NA
1348.66129556833 NA NA
1348.68212890167 NA NA
1348.702962235 NA NA
1348.72379556833 NA NA
1348.74462890167 NA NA
1348.765462235 NA NA
1348.78629556833 NA NA
1348.80712890167 NA NA
1348.827962235 NA NA
1348.84879556833 NA NA
1348.86962890167 NA NA
1348.890462235 NA NA
1348.91129556833 NA NA
1348.93212890167 NA NA
1348.952962235 NA NA
1348.97379556833 NA NA
1348.99462890167 NA NA
1349.015462235 NA NA
1349.03629556833 NA NA
1349.05712890167 NA NA
1349.077962235 NA NA
1349.09879556833 NA NA
1349.11962890167 NA NA
1349.140462235 NA NA
1349.16129556833 NA NA
1349.18212890167 NA NA
1349.202962235 NA NA
1349.22379556833 NA NA
1349.24462890167 NA NA
1349.265462235 NA NA
1349.28629556833 NA NA
1349.30712890167 NA NA
1349.327962235 NA NA
1349.34879556833 NA NA
1349.36962890167 NA NA
1349.390742978 0.999985693 0.0003171
1349.411576239 1.000177539 0.00031705
1349.4324095 0.999735212 0.00031716
1349.45324276 0.999974268 0.000317142
1349.47379556833 NA NA
1349.49462890167 NA NA
1349.515462235 NA NA
1349.53629556833 NA NA
1349.55712890167 NA NA
1349.577962235 NA NA
1349.59879556833 NA NA
1349.61962890167 NA NA
1349.640462235 NA NA
1349.66129556833 NA NA
1349.68212890167 NA NA
1349.702962235 NA NA
1349.724075105 1.000189099 0.000317104
1349.74490836 1.000067764 0.00031716
1349.765741614 0.999591404 0.000317225
1349.786574868 1.001116305 0.000317
1349.807408121 0.999189324 0.000317318
1349.828241374 0.999965771 0.000317201
1349.849074626 0.999894561 0.000317183
1349.869907878 1.00011338 0.000317187
1349.89074113 0.999806737 0.000317212
1349.911574381 1.000123348 0.000317171
1349.932407632 1.000514326 0.000317099
1349.953240882 0.9999077 0.000317215
1349.974074133 0.999781013 0.00031723
1349.994907382 1.000014772 0.000317196
1350.015740632 1.000056048 0.000317201
1350.03657388 1.000139754 0.000317197
1350.057407129 0.999653647 0.000317251
1350.078240377 0.998746097 0.000317356
1350.099073624 0.998483331 0.00031742
1350.119906872 0.99822328 0.000317452
1350.140740119 0.99942218 0.000317276
1350.161573365 0.999137675 0.000317312
1350.182406611 1.000334181 0.00031715
1350.203239857 1.000074378 0.000317197
1350.224073102 1.000243825 0.000317171
1350.244906347 0.999322538 0.00031732
1350.265739591 0.999897978 0.000317216
1350.286572835 0.999924476 0.000317212
1350.307406079 0.99957435 0.000317259
1350.328239323 0.999966392 0.000317206
1350.349072566 1.000085223 0.000317171
1350.369905808 0.999438385 0.00031723
1350.39073905 0.999517918 0.00031724
1350.411572291 1.000416799 0.000317098
1350.432405531 0.999597562 0.000317201
1350.453238771 1.000451732 0.000317052
1350.47407201 0.999171013 0.000317289
1350.494905249 0.999313577 0.000317245
1350.515738487 0.999604281 0.000317214
1350.536571726 1.000346571 0.000317085
1350.557404964 1.000149775 0.000317145
1350.578238201 1.000172539 0.000317108
1350.599071438 0.999680724 0.000317203
1350.619904675 0.999682239 0.000317214
1350.640737911 0.999847439 0.000317198
1350.661571147 1.000690028 0.000317074
1350.682404383 0.999502235 0.000317254
1350.703237618 0.999847721 0.000317196
1350.724070853 0.999775168 0.000317152
1350.744904087 0.999978899 0.000317191
1350.765737321 0.999512406 0.00031723
1350.786570555 0.999892088 0.000317169
1350.807403789 0.999910687 0.000317145
1350.828237022 0.999264775 0.000317268
1350.849070254 0.999834794 0.000317166
1350.869903486 0.999787469 0.000317204
1350.890736718 1.000557066 0.000317065
1350.91156995 0.999745547 0.000317236
1350.932403181 0.999564966 0.000317248
1350.953236412 1.000175889 0.000317153
1350.974069642 0.999837061 0.000317214
1350.99462890167 NA NA
1351.015462235 NA NA
1351.03629556833 NA NA
1351.05712890167 NA NA
1351.077962235 NA NA
1351.09879556833 NA NA
1351.11962890167 NA NA
1351.140462235 NA NA
1351.16129556833 NA NA
1351.18212890167 NA NA
1351.203235154 0.999500224 0.000317238
1351.22406838 0.999902645 0.000317193
1351.244901606 0.999607383 0.000317256
1351.265734832 0.999729164 0.000317191
1351.286568057 0.999314459 0.000317307
1351.307401282 0.998800104 0.000317387
1351.328234506 1.000406679 0.000317163
1351.34906773 1.00024609 0.000317139
1351.369900954 1.00063133 0.000317121
1351.390734178 1.000037557 0.000317465
1351.4115674 1.000070541 0.000317199
1351.432400624 1.000424246 0.000317136
1351.453233846 0.99979336 0.000317229
1351.474067068 0.999535483 0.000317268
1351.49490029 0.999481726 0.000317246
1351.515733511 1.000152343 0.00031714
1351.536566732 0.999963 0.000317184
1351.557399953 1.000250681 0.000317084
1351.578233173 0.999707448 0.000317234
1351.599066393 0.999334945 0.000317315
1351.619899613 0.999420795 0.0003173
1351.640732833 0.999338741 0.000317334
1351.661566052 0.999658169 0.000317245
1351.68239927 1.000376951 0.000317131
1351.703232489 0.99971346 0.00031728
1351.724065706 0.999681915 0.000317289
1351.744898924 1.000010543 0.000317214
1351.765732142 1.000157983 0.000317213
1351.786565358 0.999384203 0.000317315
1351.807398575 0.999661272 0.000317284
1351.828231792 0.999983176 0.00031718
1351.849065008 0.999647281 0.000317289
1351.869898223 0.999868822 0.000317237
1351.890731439 0.999850088 0.00031722
1351.911564654 1.000247073 0.000317151
1351.932397868 0.999531867 0.000317237
1351.953231082 0.999299786 0.000317329
1351.974064296 1.000116272 0.000317193
1351.99489751 0.999969825 0.000317232
1352.015730723 0.999916052 0.000317227
1352.036563936 1.000147244 0.000317209
1352.057397148 0.999844936 0.000317262
1352.07823036 1.000627169 0.000317113
1352.099063572 1.000238837 0.000317194
1352.119896783 1.000358864 0.000317156
1352.140729995 0.999597264 0.000317325
1352.161563205 0.999981345 0.000317237
1352.18212890167 NA NA
1352.202962235 NA NA
1352.224062835 0.999668453 0.000317236
1352.244896044 0.998769062 0.000317373
1352.265729252 0.99975299 0.000317225
1352.286562461 0.999613251 0.000317249
1352.307395669 0.999942545 0.000317188
1352.328228876 0.999093219 0.000317357
1352.349062083 0.999457681 0.000317302
1352.369895289 0.999674977 0.000317253
1352.390728495 1.000078908 0.000317183
1352.411561701 1.000453416 0.000317108
1352.432394906 1.000372034 0.00031711
1352.453228111 0.999810878 0.000317164
1352.474061315 1.000181038 0.000317096
1352.494894519 0.999669217 0.000317158
1352.515462235 NA NA
1352.53629556833 NA NA
1352.55712890167 NA NA
1352.577962235 NA NA
1352.59879556833 NA NA
1352.61989373 1.000194453 0.000317031
1352.64072693 0.999651276 0.000317149
1352.661560129 0.999427117 0.000317181
1352.682393328 0.999658279 0.000317166
1352.703226526 0.999649672 0.000317138
1352.724059723 0.999824958 0.000317184
1352.74489292 0.999777563 0.000317165
1352.765726115 0.999806321 0.000317193
1352.78655931 1.000091114 0.000317138
1352.807392504 1.000610913 0.00031705
1352.828225697 0.999508586 0.000317219
1352.84905889 0.999230792 0.000317263
1352.869892081 0.999189964 0.000317252
1352.890725272 0.999504821 0.00031719
1352.911558462 0.999886855 0.000317143
1352.932391651 1.000077679 0.000317092
1352.953224838 0.999648335 0.000317189
1352.974058025 1.000146607 0.000317112
1352.99489121 0.999733933 0.000317164
1353.015724394 1.000158436 0.00031709
1353.036557578 1.000742819 0.000317001
1353.057390759 1.000296637 0.000317086
1353.07822394 1.001364536 0.000316924
1353.099057119 0.999626512 0.000317234
1353.119890297 0.999770845 0.000317173
1353.140723473 0.999852067 0.000317179
